Order ID	Order Date	Order Priority	Order Quantity	Unit Price	Sales	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date			
9921	14/05/2011	Low	23	15.48	356.09	Regular Air	1.39	Saskachewan	Home Office	Office Supplies	Envelopes	Small Box	5/14/2011			
39590	14/05/2011	Low	9	8.81	79.25	Express Air	5.83	Ontario	Small Business	Office Supplies	Paper	Wrap Bag	5/21/2011			
34215	14/05/2011	High	6	5.94	35.65	Regular Air	2.99	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	5/15/2011			
26887	15/05/2011	Critical	38	43.10	1637.78	Express Air	4.62	Alberta	Small Business	Office Supplies	Appliances	Small Box	5/16/2011			
26887	15/05/2011	Critical	23	8.43	193.84	Express Air	8.94	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/15/2011			
16450	15/05/2011	Medium	12	6.13	73.5	Regular Air	2.5	Ontario	Small Business	Office Supplies	Envelopes	Small Box	5/15/2011			
48544	16/05/2011	High	44	18.90	831.5805	Regular Air	0.99	Saskachewan	Small Business	Technology	Telephones and Communication	Wrap Bag	5/18/2011			
43267	16/05/2011	Critical	17	80.48	1368.14	Express Air	19.95	Northwest Territories	Home Office	Office Supplies	Appliances	Large Box	5/18/2011			
8995	17/05/2011	High	46	1.94	89.41	Regular Air	0.76	Northwest Territories	Consumer	Office Supplies	Rubber Bands	Wrap Bag	5/19/2011			
8995	17/05/2011	High	42	6.34	266.36	Regular Air	8.19	Northwest Territories	Consumer	Office Supplies	Paper	Small Box	5/18/2011			
8995	17/05/2011	High	41	6.61	270.84	Express Air	5.86	Northwest Territories	Consumer	Office Supplies	Paper	Small Box	5/18/2011			
8995	17/05/2011	High	35	96.86	3389.93	Express Air	21.26	Northwest Territories	Consumer	Furniture	Office Furnishings	Large Box	5/18/2011			
14951	17/05/2011	Medium	34	81.74	2779.2	Regular Air	7.18	Saskachewan	Home Office	Technology	Computer Peripherals	Small Box	5/19/2011			
14951	17/05/2011	Medium	26	2.51	65.21	Regular Air	2.4	Saskachewan	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/17/2011			
8995	17/05/2011	High	5	4.83	24.16	Express Air	1.49	Nunavut	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/18/2011			
51938	17/05/2011	Low	5	100.67	503.3275	Regular Air	5.63	Northwest Territories	Corporate	Technology	Telephones and Communication	Small Box	5/21/2011			
1317	18/05/2011	High	44	11.90	523.42	Regular Air	5.63	Saskachewan	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/20/2011			
1317	18/05/2011	High	40	4.81	192.54	Regular Air	7.44	Saskachewan	Consumer	Office Supplies	Paper	Small Box	5/19/2011			
1317	18/05/2011	High	29	5.40	156.7	Regular Air	5.57	Saskachewan	Consumer	Office Supplies	Paper	Small Box	5/20/2011			
964	19/05/2011	Medium	50	6.30	315.02	Regular Air	1.49	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/21/2011			
512	19/05/2011	Low	48	16.80	806.37	Express Air	10.68	Saskachewan	Home Office	Office Supplies	Storage & Organization	Small Box	5/21/2011			
31687	19/05/2011	High	44	2.80	123.06	Regular Air	1.34	Saskachewan	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	5/19/2011			
7585	19/05/2011	High	34	19.12	650.1395	Regular Air	1.25	Alberta	Consumer	Technology	Telephones and Communication	Small Pack	5/21/2011			
512	19/05/2011	Low	6	218.26	1309.53	Regular Air	18.06	Saskachewan	Home Office	Furniture	Chairs & Chairmats	Large Box	5/19/2011			
964	19/05/2011	Medium	4	10.01	40.02	Regular Air	1.09	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	5/21/2011			
39586	19/05/2011	Not Specified	1	10.48	10.48	Regular Air	6.83	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/21/2011			
26976	20/05/2011	Not Specified	44	16.59	729.75	Regular Air	1.39	Yukon	Home Office	Office Supplies	Envelopes	Small Box	5/21/2011			
17312	20/05/2011	Not Specified	41	112.45	4610.2895	Regular Air	2.5	Ontario	Home Office	Technology	Telephones and Communication	Small Box	5/21/2011			
17312	20/05/2011	Not Specified	37	6.99	258.54	Regular Air	7.3	Ontario	Home Office	Office Supplies	Paper	Small Box	5/21/2011			
24099	20/05/2011	Not Specified	36	22.94	825.82	Regular Air	35	Quebec	Corporate	Office Supplies	Storage & Organization	Large Box	5/21/2011			
50306	20/05/2011	Medium	34	59.14	2010.89	Regular Air	11.55	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/22/2011			
56387	20/05/2011	Medium	32	4.00	128.14	Express Air	7.01	Saskachewan	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/22/2011			
27364	20/05/2011	Medium	29	52.73	1529.0565	Regular Air	3.99	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	5/22/2011			
26976	20/05/2011	Not Specified	28	50.61	1417.21	Regular Air	18.45	Yukon	Home Office	Furniture	Office Furnishings	Medium Box	5/22/2011			
27364	20/05/2011	Medium	25	2.96	74.07	Regular Air	1.49	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/22/2011			
52900	20/05/2011	High	16	6.32	101.14	Regular Air	5.46	Alberta	Home Office	Office Supplies	Paper	Small Box	5/22/2011			
26976	20/05/2011	Not Specified	11	104.99	1154.9375	Express Air	8.99	Yukon	Home Office	Technology	Telephones and Communication	Small Box	5/21/2011			
56387	20/05/2011	Medium	9	7.50	67.46	Regular Air	10.05	Saskachewan	Small Business	Office Supplies	Paper	Small Box	5/22/2011			
24099	20/05/2011	Not Specified	6	34.21	205.24	Regular Air	6.5	Quebec	Corporate	Technology	Computer Peripherals	Small Box	5/21/2011			
38403	21/05/2011	Low	49	2.90	142.1	Regular Air	0.99	Quebec	Home Office	Office Supplies	Labels	Small Box	5/25/2011			
25280	21/05/2011	Not Specified	47	4.31	202.64	Regular Air	1.17	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	5/22/2011			
21542	21/05/2011	High	43	271.51	11674.968	Delivery Truck	84.84	Prince Edward Island	Corporate	Furniture	Tables	Jumbo Box	5/22/2011			
21477	21/05/2011	Low	40	6.97	278.8	Regular Air	2	Saskachewan	Home Office	Office Supplies	Paper	Wrap Bag	5/23/2011			
6566	21/05/2011	Critical	21	35.66	748.83	Regular Air	1.99	Yukon	Corporate	Technology	Computer Peripherals	Small Pack	5/21/2011			
21542	21/05/2011	High	18	22.46	404.3	Regular Air	8.99	Prince Edward Island	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	5/22/2011			
4422	21/05/2011	Medium	17	22.95	390.11	Regular Air	8.99	British Columbia	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	5/21/2011			
25280	21/05/2011	Not Specified	16	11.20	179.26	Regular Air	2.99	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/23/2011			
4422	21/05/2011	Medium	12	26.12	313.43	Regular Air	8.99	British Columbia	Consumer	Furniture	Office Furnishings	Small Pack	5/21/2011			
21477	21/05/2011	Low	7	27.10	189.73	Regular Air	2.99	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	5/21/2011			
47553	22/05/2011	Medium	49	422.49	20701.928	Delivery Truck	45.7	British Columbia	Corporate	Furniture	Tables	Jumbo Box	5/23/2011			
42918	22/05/2011	High	46	14.09	648.26	Regular Air	7.27	Prince Edward Island	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/24/2011			
42918	22/05/2011	High	46	8.92	410.43	Regular Air	5.76	Prince Edward Island	Corporate	Technology	Office Machines	Medium Box	5/24/2011			
37152	22/05/2011	Medium	45	55.63	2503.3265	Regular Air	8.8	Ontario	Corporate	Technology	Telephones and Communication	Small Box	5/24/2011			
37152	22/05/2011	Medium	39	119.17	4647.69	Delivery Truck	30	Ontario	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	5/24/2011			
42918	22/05/2011	High	38	12.34	468.95	Express Air	7.19	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/24/2011			
41891	22/05/2011	High	22	38.48	846.59	Regular Air	18.98	Ontario	Corporate	Furniture	Office Furnishings	Small Box	5/23/2011			
46117	22/05/2011	Low	22	53.10	1168.28	Delivery Truck	14.19	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	5/26/2011			
39937	23/05/2011	Medium	42	2.70	113.33	Regular Air	1.49	Alberta	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/23/2011			
40964	23/05/2011	Critical	40	7.53	301.12	Regular Air	8.37	Manitoba	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	5/26/2011			
48161	23/05/2011	Not Specified	39	154.63	6030.58	Regular Air	8.99	Quebec	Home Office	Technology	Telephones and Communication	Small Box	5/24/2011			
57185	23/05/2011	Medium	28	48.60	1360.82	Regular Air	10.25	Ontario	Corporate	Furniture	Office Furnishings	Large Box	5/25/2011			
48161	23/05/2011	Not Specified	16	8.73	139.69	Regular Air	9.23	Quebec	Home Office	Office Supplies	Appliances	Small Box	5/25/2011			
42214	24/05/2011	Low	46	12.39	569.92	Regular Air	2.85	Saskachewan	Home Office	Furniture	Office Furnishings	Small Pack	5/31/2011			
20259	24/05/2011	Critical	42	12.83	539.06	Regular Air	4.59	Ontario	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	5/25/2011			
42214	24/05/2011	Low	28	6.56	183.65	Regular Air	5.84	Saskachewan	Home Office	Office Supplies	Paper	Small Box	5/31/2011			
225	24/05/2011	Critical	24	5.27	126.58	Regular Air	0.7	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/25/2011			
225	24/05/2011	Critical	1	23.70	23.7	Regular Air	4.1	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/26/2011			
57350	25/05/2011	High	50	97.45	4872.6675	Regular Air	8.8	British Columbia	Small Business	Technology	Telephones and Communication	Small Box	5/26/2011			
49924	25/05/2011	Critical	48	4.25	204.15	Regular Air	5.41	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	5/27/2011			
33665	25/05/2011	Low	45	276.84	12457.63	Delivery Truck	69.55	British Columbia	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	5/30/2011			
57350	25/05/2011	High	33	4.26	140.63	Regular Air	5.68	British Columbia	Small Business	Office Supplies	Paper	Small Box	5/26/2011			
45958	25/05/2011	Medium	28	628.55	17599.39	Regular Air	24.49	Yukon	Small Business	Technology	Copiers and Fax	Large Box	5/26/2011			
45958	25/05/2011	Medium	16	7.21	115.34	Regular Air	3.1	Yukon	Small Business	Office Supplies	Paper	Wrap Bag	5/27/2011			
49924	25/05/2011	Critical	13	2.55	33.11	Regular Air	4.57	Ontario	Home Office	Furniture	Office Furnishings	Small Pack	5/27/2011			
14471	26/05/2011	Not Specified	44	18.72	823.63	Regular Air	3.77	British Columbia	Corporate	Furniture	Office Furnishings	Small Pack	5/26/2011			
14471	26/05/2011	Not Specified	42	6.83	286.73	Regular Air	7.49	British Columbia	Corporate	Office Supplies	Paper	Small Box	5/28/2011			
31751	26/05/2011	High	31	13.33	413.12	Express Air	7.27	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/28/2011			
45893	26/05/2011	High	15	4.54	68.03	Regular Air	1.49	Saskachewan	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/27/2011			
41794	27/05/2011	Critical	49	18.20	891.6075	Regular Air	4.81	Alberta	Home Office	Technology	Telephones and Communication	Medium Box	5/29/2011			
41794	27/05/2011	Critical	48	17.43	836.59	Regular Air	8.65	Alberta	Home Office	Office Supplies	Pens & Art Supplies	Small Box	5/28/2011			
10535	27/05/2011	Low	46	1.75	80.27	Regular Air	0.7	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	06/03/2011			
10535	27/05/2011	Low	25	34.20	854.88	Regular Air	19.99	Northwest Territories	Corporate	Furniture	Office Furnishings	Small Box	5/29/2011			
41794	27/05/2011	Critical	21	2.77	58.14	Regular Air	0.97	Alberta	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/29/2011			
24804	27/05/2011	Not Specified	20	10.57	211.42	Regular Air	9.45	Alberta	Home Office	Office Supplies	Storage & Organization	Small Box	5/29/2011			
56515	27/05/2011	Medium	18	7.03	126.62	Express Air	0.5	Nova Scotia	Small Business	Office Supplies	Labels	Small Box	5/28/2011			
56515	27/05/2011	Medium	17	57.62	979.52	Delivery Truck	36.61	Nova Scotia	Small Business	Furniture	Bookcases	Jumbo Box	5/29/2011			
12355	28/05/2011	Not Specified	45	3.75	168.66	Regular Air	5.13	Nova Scotia	Corporate	Office Supplies	Appliances	Small Box	5/30/2011			
28898	28/05/2011	Low	44	5.59	246	Regular Air	7.96	British Columbia	Corporate	Office Supplies	Paper	Small Box	5/28/2011			
8993	28/05/2011	Medium	41	4.20	172.15	Express Air	0.5	Manitoba	Corporate	Office Supplies	Labels	Small Box	5/30/2011			
12355	28/05/2011	Not Specified	36	5.82	209.53	Regular Air	5.67	Saskachewan	Corporate	Office Supplies	Paper	Small Box	5/29/2011			
12355	28/05/2011	Not Specified	14	16.11	225.47	Regular Air	7.51	Saskachewan	Corporate	Office Supplies	Storage & Organization	Small Box	5/29/2011			
14948	28/05/2011	Medium	6	107.96	647.78	Delivery Truck	35.84	British Columbia	Small Business	Furniture	Bookcases	Jumbo Box	5/29/2011			
4132	28/05/2011	Not Specified	5	2.95	14.76	Regular Air	0.5	Nunavut	Corporate	Office Supplies	Labels	Small Box	5/30/2011			
44007	30/05/2011	Medium	50	5.64	281.81	Regular Air	0.96	British Columbia	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	5/30/2011			
995	30/05/2011	Medium	46	39.47	1815.49	Regular Air	3.04	Nunavut	Home Office	Furniture	Office Furnishings	Wrap Bag	5/31/2011			
36135	30/05/2011	Not Specified	33	30.28	999.226	Regular Air	3.3	Northwest Territories	Consumer	Technology	Telephones and Communication	Small Pack	5/31/2011			
59971	31/05/2011	Critical	45	11.44	514.86	Regular Air	6.47	British Columbia	Home Office	Office Supplies	Paper	Small Box	06/02/2011			
13953	31/05/2011	Critical	32	11.91	381.24	Regular Air	5.01	Ontario	Consumer	Office Supplies	Paper	Small Box	06/02/2011			
50533	31/05/2011	Not Specified	32	61.71	1974.66	Express Air	35	Ontario	Small Business	Office Supplies	Storage & Organization	Large Box	06/02/2011			
59971	31/05/2011	Critical	26	16.84	437.77	Express Air	8.99	British Columbia	Home Office	Technology	Computer Peripherals	Small Pack	06/02/2011			
38438	31/05/2011	Critical	17	7.12	121.09	Regular Air	5.66	Alberta	Home Office	Office Supplies	Paper	Small Box	06/01/2011			
38438	31/05/2011	Critical	16	38.87	621.93	Regular Air	4	Alberta	Home Office	Technology	Computer Peripherals	Small Box	06/02/2011			
59971	31/05/2011	Critical	12	29.69	356.27	Express Air	5.09	British Columbia	Home Office	Office Supplies	Paper	Small Box	06/02/2011			
23557	31/05/2011	Not Specified	7	144.45	1011.16	Regular Air	24.49	Manitoba	Home Office	Furniture	Office Furnishings	Large Box	06/01/2011			
50533	31/05/2011	Not Specified	3	24.48	73.44	Delivery Truck	27.75	Ontario	Small Business	Furniture	Tables	Jumbo Box	06/01/2011			
57059	01/06/2011	Medium	50	4.24	212.12	Regular Air	5.26	New Brunswick	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	06/03/2011			
51650	01/06/2011	High	43	252.44	10854.83	Delivery Truck	28.06	Manitoba	Consumer	Technology	Office Machines	Jumbo Drum	06/03/2011			
57059	01/06/2011	Medium	25	98.22	2455.54	Regular Air	0.49	New Brunswick	Corporate	Office Supplies	Labels	Small Box	06/03/2011			
51650	01/06/2011	High	25	18.80	470.11	Regular Air	5.97	Manitoba	Consumer	Office Supplies	Paper	Small Box	06/03/2011			
49349	01/06/2011	High	23	71.41	1642.47	Delivery Truck	60	Ontario	Home Office	Office Supplies	Appliances	Jumbo Drum	06/03/2011			
51650	01/06/2011	High	19	2.70	51.23	Regular Air	0.96	Manitoba	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	06/03/2011			
49349	01/06/2011	High	11	11.21	123.34	Regular Air	5.01	Ontario	Home Office	Office Supplies	Paper	Small Box	06/01/2011			
39457	02/06/2011	Critical	40	121.06	4842.21	Delivery Truck	70.2	Northwest Territories	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	06/02/2011			
57063	02/06/2011	Medium	26	6.68	173.78	Regular Air	7.49	Alberta	Small Business	Office Supplies	Paper	Small Box	06/02/2011			
57063	02/06/2011	Medium	22	1.87	41.18	Regular Air	0.79	Alberta	Small Business	Office Supplies	Rubber Bands	Wrap Bag	06/04/2011			
8996	02/06/2011	Low	13	59.41	772.2675	Regular Air	8.99	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	06/06/2011			
37505	03/06/2011	Low	42	9.15	384.41	Regular Air	5.76	British Columbia	Home Office	Technology	Office Machines	Medium Box	06/08/2011			
326	03/06/2011	High	34	6.42	218.27	Regular Air	4.92	Quebec	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	06/04/2011			
8006	03/06/2011	Medium	27	7.30	197.15	Express Air	5.2	Ontario	Consumer	Office Supplies	Paper	Small Box	06/05/2011			
44579	03/06/2011	Not Specified	19	205.07	3896.39	Regular Air	18.06	Ontario	Small Business	Furniture	Chairs & Chairmats	Large Box	06/04/2011			
50117	03/06/2011	Critical	17	2.79	47.44	Regular Air	0.5	Northwest Territories	Small Business	Office Supplies	Labels	Small Box	06/05/2011			
326	03/06/2011	High	17	5.94	100.95	Regular Air	3.37	Quebec	Consumer	Office Supplies	Rubber Bands	Wrap Bag	06/04/2011			
37505	03/06/2011	Low	9	223.03	2007.24	Express Air	11.79	British Columbia	Home Office	Office Supplies	Appliances	Medium Box	06/05/2011			
37505	03/06/2011	Low	1	29.19	29.19	Regular Air	12.39	British Columbia	Home Office	Office Supplies	Envelopes	Small Box	06/05/2011			
27264	04/06/2011	Low	3	24.68	74.05	Regular Air	11.17	Northwest Territories	Small Business	Furniture	Office Furnishings	Large Box	06/06/2011			
7367	05/06/2011	Low	48	5.62	269.93	Express Air	0.95	Nova Scotia	Small Business	Office Supplies	Paper	Wrap Bag	06/10/2011			
7367	05/06/2011	Low	46	6.60	303.62	Regular Air	2.74	Newfoundland	Small Business	Technology	Computer Peripherals	Small Pack	06/12/2011			
38948	05/06/2011	Not Specified	44	155.96	6862.237	Express Air	13.99	British Columbia	Home Office	Technology	Telephones and Communication	Medium Box	06/06/2011			
20102	05/06/2011	High	15	22.22	333.3	Regular Air	1.99	Manitoba	Small Business	Technology	Computer Peripherals	Small Pack	06/06/2011			
38948	05/06/2011	Not Specified	9	154.92	1394.28	Regular Air	7.07	British Columbia	Home Office	Office Supplies	Storage & Organization	Small Box	06/06/2011			
41571	06/06/2011	Low	42	21.57	906.07	Regular Air	8.99	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	6/15/2011			
33540	06/06/2011	Low	21	9.09	190.99	Regular Air	4.82	Quebec	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	06/10/2011			
25412	06/06/2011	Not Specified	18	7.21	129.77	Regular Air	9.68	Alberta	Corporate	Office Supplies	Paper	Small Box	06/08/2011			
5568	06/06/2011	Medium	8	15.03	120.22	Regular Air	5	Saskachewan	Home Office	Furniture	Office Furnishings	Small Pack	06/07/2011			
18144	07/06/2011	Critical	48	4.31	207.08	Regular Air	5.17	Northwest Territories	Corporate	Office Supplies	Paper	Small Box	06/09/2011			
46885	07/06/2011	Low	48	1.90	90.96	Regular Air	1.56	Manitoba	Corporate	Office Supplies	Rubber Bands	Wrap Bag	06/11/2011			
21346	07/06/2011	High	46	8.71	400.49	Regular Air	9.86	Yukon	Consumer	Office Supplies	Paper	Small Box	06/07/2011			
18144	07/06/2011	Critical	41	43.41	1779.8915	Regular Air	5	Northwest Territories	Corporate	Technology	Telephones and Communication	Small Pack	06/09/2011			
46885	07/06/2011	Low	32	62.41	1997.13	Regular Air	14.48	Manitoba	Corporate	Furniture	Office Furnishings	Small Box	06/12/2011			
46885	07/06/2011	Low	27	23.43	632.55	Regular Air	8.99	Manitoba	Corporate	Furniture	Office Furnishings	Small Pack	06/11/2011			
18144	07/06/2011	Critical	8	29.29	234.28	Regular Air	13.99	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Medium Box	06/09/2011			
21159	07/06/2011	Low	5	4.06	20.28	Express Air	2.03	Yukon	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	06/11/2011			
5221	08/06/2011	Not Specified	48	28.08	1347.63	Regular Air	1.99	Saskachewan	Corporate	Technology	Computer Peripherals	Small Pack	06/10/2011			
